sentence_id	words	labels
138	all	OBJ
138	or	O
138	thank	OBJ
138	you	OBJ
138	everyone	OBJ
139	what	O
139	s	O
139	a	O
139	better	PRED
139	car	ASP
139	a	O
139	camry	OBJ
139	or	O
139	an	O
139	accord	OBJ
140	how	O
140	is	O
140	a	O
140	size	ASP
140	of	O
140	a	O
140	hectare	OBJ
140	compared	PRED
140	to	PRED
140	a	O
140	football	OBJ
140	field	OBJ
141	for	O
141	undergraduates	ASP
141	is	O
141	publishing	OBJ
141	weak	OBJ
141	research	OBJ
141	better	PRED
141	than	O
141	not	OBJ
141	publishing	OBJ
142	what	O
142	is	O
142	the	O
142	difference	PRED
142	between	O
142	a	O
142	semicolon	OBJ
142	and	O
142	a	O
142	comma	OBJ
143	what	O
143	are	O
143	the	O
143	differences	PRED
143	between	O
143	chmod	OBJ
143	a	OBJ
143	x	OBJ
143	vs	O
143	u	OBJ
143	x	OBJ
144	do	O
144	asian	O
144	women	O
144	find	O
144	western	OBJ
144	men	OBJ
144	more	PRED
144	attractive	ASP
144	than	O
144	asian	OBJ
144	men	OBJ
145	how	O
145	do	O
145	the	O
145	slight	ASP
145	highs	ASP
145	from	O
145	cigarettes	OBJ
145	and	O
145	e	OBJ
145	cigarettes	OBJ
145	vapor	OBJ
145	differ	PRED
145	is	O
145	one	O
145	better	O
145	than	O
145	the	O
145	other	O
145	smell	O
145	and	O
145	other	O
145	components	O
145	like	O
145	that	O
145	aside	O
146	what	O
146	is	O
146	the	O
146	difference	PRED
146	between	O
146	advocate	OBJ
146	and	O
146	lawyer	OBJ
147	is	O
147	ups	OBJ
147	or	O
147	usps	OBJ
147	better	PRED
147	for	O
147	shipping	ASP
147	mid	ASP
147	to	ASP
147	large	ASP
147	size	ASP
147	packages	ASP
148	what	O
148	is	O
148	the	O
148	more	PRED
148	probable	ASP
148	reason	ASP
148	one	ASP
148	group	ASP
148	is	ASP
148	more	ASP
148	at	ASP
148	risk	ASP
148	for	ASP
148	disease	ASP
148	than	ASP
148	another	ASP
148	genes	OBJ
148	geography	OBJ
148	skin	OBJ
148	colour	OBJ
148	culture	OBJ
148	environmental	OBJ
148	influence	OBJ
149	what	O
149	is	O
149	the	O
149	pain	O
149	difference	PRED
149	between	O
149	muscle	OBJ
149	strain	OBJ
149	and	O
149	muscle	OBJ
149	tear	OBJ
150	which	O
150	is	O
150	bigger	PRED
150	bacteria	OBJ
150	or	O
150	mitochondria	OBJ
151	which	O
151	is	O
151	better	PRED
151	a	O
151	linux	OBJ
151	operating	OBJ
151	system	OBJ
151	over	O
151	a	O
151	windows	OBJ
151	operating	OBJ
151	system	OBJ
152	is	O
152	it	O
152	better	PRED
152	to	O
152	be	OBJ
152	a	OBJ
152	famous	OBJ
152	rich	OBJ
152	person	OBJ
152	or	O
152	an	O
152	anonymous	OBJ
152	rich	OBJ
152	person	OBJ
153	which	O
153	is	O
153	better	PRED
153	evernote	OBJ
153	or	O
153	google	OBJ
153	keep	OBJ
154	which	O
154	is	O
154	better	PRED
154	haskell	OBJ
154	vs	O
154	erlang	OBJ
154	for	O
154	web	ASP
154	services	ASP
155	what	O
155	is	O
155	the	O
155	difference	PRED
155	between	O
155	half	OBJ
155	rate	OBJ
155	and	O
155	full	OBJ
155	rate	OBJ
155	in	OBJ
155	gsm	OBJ
156	what	O
156	is	O
156	the	O
156	difference	PRED
156	between	O
156	nihilism	OBJ
156	and	O
156	anarchism	OBJ
157	how	O
157	cold	O
157	can	O
157	the	O
157	gobi	OBJ
157	desert	OBJ
157	get	O
157	and	O
157	how	O
157	do	O
157	its	O
157	average	ASP
157	temperatures	ASP
157	compare	PRED
157	to	O
157	the	O
157	ones	O
157	in	O
157	the	O
157	syrian	OBJ
157	desert	OBJ
158	what	O
158	s	O
158	better	PRED
158	for	O
158	an	O
158	algorithm	ASP
158	complexity	ASP
158	o	OBJ
158	log	OBJ
158	n	OBJ
158	or	O
158	amortized	OBJ
158	o	OBJ
158	log	OBJ
158	n	OBJ
159	what	O
159	s	O
159	the	O
159	difference	PRED
159	between	O
159	vip	OBJ
159	and	O
159	normal	OBJ
159	sleeper	OBJ
159	bus	OBJ
159	from	OBJ
159	vientiane	OBJ
159	to	OBJ
159	pakse	OBJ
160	how	O
160	is	O
160	darwin	OBJ
160	s	OBJ
160	theory	OBJ
160	different	PRED
160	from	O
160	lamarck	OBJ
160	s	OBJ
160	theory	OBJ
161	what	O
161	is	O
161	difference	PRED
161	between	O
161	interval	OBJ
161	and	O
161	ratio	OBJ
161	scales	OBJ
162	what	O
162	is	O
162	the	O
162	difference	PRED
162	between	O
162	ordinary	OBJ
162	phones	OBJ
162	and	O
162	iphones	OBJ
163	what	O
163	is	O
163	the	O
163	difference	PRED
163	between	O
163	single	OBJ
163	cut	OBJ
163	and	O
163	double	OBJ
163	cut	OBJ
163	files	OBJ
164	what	O
164	is	O
164	the	O
164	difference	PRED
164	between	O
164	cultures	OBJ
164	and	O
164	ethnic	OBJ
165	what	O
165	is	O
165	the	O
165	difference	PRED
165	between	O
165	a	O
165	port	OBJ
165	and	O
165	a	O
165	socket	OBJ
166	if	O
166	barack	OBJ
166	obama	OBJ
166	ran	O
166	against	O
166	donald	OBJ
166	trump	OBJ
166	who	O
166	would	O
166	win	PRED
166	the	O
166	presidential	ASP
166	election	ASP
167	what	O
167	type	ASP
167	of	ASP
167	government	ASP
167	does	O
167	turkey	OBJ
167	have	O
167	how	O
167	does	O
167	it	O
167	compare	PRED
167	to	O
167	the	O
167	one	O
167	in	O
167	colombia	OBJ
168	what	O
168	is	O
168	the	O
168	difference	PRED
168	between	O
168	a	O
168	valley	OBJ
168	and	O
168	a	O
168	hollow	OBJ
169	when	O
169	is	O
169	an	O
169	interest	OBJ
169	group	OBJ
169	the	O
169	same	PRED
169	as	O
169	a	O
169	faction	OBJ
169	and	O
169	when	O
169	is	O
169	it	O
169	different	PRED
170	who	O
170	is	O
170	the	O
170	best	PRED
170	dancer	ASP
170	michael	OBJ
170	jackson	OBJ
170	prabhu	OBJ
170	deva	OBJ
170	vijay	OBJ
170	or	O
170	hrithik	OBJ
170	roshan	OBJ
171	what	O
171	is	O
171	the	O
171	difference	PRED
171	between	O
171	pure	OBJ
171	horse	OBJ
171	manure	OBJ
171	and	O
171	bedding	OBJ
171	manure	OBJ
172	what	O
172	is	O
172	difference	PRED
172	between	O
172	profitability	OBJ
172	and	O
172	financial	OBJ
172	stability	OBJ
172	of	OBJ
172	commercial	OBJ
172	bank	OBJ
173	what	O
173	is	O
173	the	O
173	difference	PRED
173	between	O
173	a	O
173	black	OBJ
173	and	O
173	blue	OBJ
173	brindle	OBJ
173	pitbull	OBJ
173	what	O
173	makes	O
173	their	O
173	coloring	O
173	different	O
174	what	O
174	is	O
174	difference	PRED
174	between	O
174	core	OBJ
174	java	OBJ
174	and	O
174	advanced	OBJ
174	java	OBJ
175	what	O
175	are	O
175	two	PRED
175	differences	PRED
175	between	O
175	the	OBJ
175	near	OBJ
175	side	OBJ
175	of	OBJ
175	the	OBJ
175	moon	OBJ
175	and	O
175	the	OBJ
175	far	OBJ
175	side	OBJ
175	of	OBJ
175	the	OBJ
175	moon	OBJ
176	which	O
176	is	O
176	better	PRED
176	for	O
176	a	O
176	cs	O
176	iit	OBJ
176	guwahati	OBJ
176	or	O
176	iit	OBJ
176	roorkee	OBJ
177	what	O
177	is	O
177	the	O
177	difference	PRED
177	between	O
177	corporation	OBJ
177	and	O
177	incorporated	OBJ
178	why	O
178	do	O
178	people	O
178	prefer	PRED
178	quora	OBJ
178	over	O
178	yahoo	OBJ
178	answers	OBJ
179	who	O
179	would	O
179	i	O
179	choose	PRED
179	the	O
179	person	OBJ
179	who	OBJ
179	love	OBJ
179	me	OBJ
179	but	OBJ
179	i	OBJ
179	don	OBJ
179	t	OBJ
179	love	OBJ
179	or	O
179	the	O
179	person	OBJ
179	who	OBJ
179	i	OBJ
179	love	OBJ
179	but	OBJ
179	doesn	OBJ
179	t	OBJ
179	love	OBJ
179	me	OBJ
180	what	O
180	is	O
180	the	O
180	difference	PRED
180	between	O
180	india	OBJ
180	and	O
180	usa	OBJ
181	i	O
181	have	O
181	a	O
181	b	O
181	s	O
181	in	O
181	physics	O
181	and	O
181	want	O
181	to	O
181	be	O
181	an	O
181	fbi	O
181	analyst	O
181	what	O
181	is	O
181	the	O
181	difference	PRED
181	between	O
181	an	O
181	fbi	OBJ
181	data	OBJ
181	scientist	OBJ
181	and	O
181	an	O
181	fbi	OBJ
181	intelligence	OBJ
181	analyst	OBJ
182	which	O
182	is	O
182	preferred	PRED
182	worm	OBJ
182	castings	OBJ
182	or	O
182	worm	OBJ
182	casting	OBJ
182	tea	OBJ
183	which	O
183	batch	O
183	should	O
183	i	O
183	join	O
183	last	OBJ
183	batch	OBJ
183	24	OBJ
183	aug	OBJ
183	of	O
183	leader	O
183	or	O
183	achievers	OBJ
183	batch	OBJ
183	31	OBJ
183	aug	OBJ
184	which	O
184	one	O
184	is	O
184	best	PRED
184	among	O
184	moto	OBJ
184	g3	OBJ
184	and	O
184	moto	OBJ
184	g	OBJ
184	plus	OBJ
184	4th	OBJ
184	gen	OBJ
185	what	O
185	is	O
185	the	O
185	difference	PRED
185	between	O
185	phonegap	OBJ
185	cordova	OBJ
185	and	O
185	ionic	OBJ
186	what	O
186	exactly	O
186	are	O
186	manifolds	OBJ
186	intuitively	O
186	and	O
186	what	O
186	are	O
186	their	O
186	differences	PRED
186	from	O
186	graphs	OBJ
187	is	O
187	tucson	OBJ
187	az	OBJ
187	more	PRED
187	expensive	ASP
187	place	O
187	to	O
187	live	O
187	than	O
187	florida	OBJ
188	who	O
188	do	O
188	you	O
188	think	O
188	will	O
188	win	PRED
188	trump	OBJ
188	or	O
188	clinton	OBJ
189	what	O
189	is	O
189	the	O
189	sahara	OBJ
189	and	O
189	how	O
189	do	O
189	the	O
189	average	ASP
189	temperatures	ASP
189	there	O
189	compare	PRED
189	to	O
189	the	O
189	ones	O
189	in	O
189	the	O
189	simpson	OBJ
189	desert	OBJ
190	what	O
190	is	O
190	the	O
190	difference	PRED
190	between	O
190	form	OBJ
190	follows	OBJ
190	function	OBJ
190	and	O
190	function	OBJ
190	follows	OBJ
190	form	OBJ
191	is	O
191	raising	OBJ
191	children	OBJ
191	in	OBJ
191	manhattan	OBJ
191	as	PRED
191	opposed	PRED
191	to	PRED
191	the	O
191	suburbs	OBJ
191	a	O
191	good	O
191	idea	O
192	which	O
192	one	O
192	is	O
192	better	PRED
192	an	O
192	iit	OBJ
192	or	O
192	an	O
192	iisc	OBJ
193	what	O
193	are	O
193	the	O
193	differences	PRED
193	in	O
193	star	O
193	free	OBJ
193	language	OBJ
193	vs	O
193	regular	OBJ
193	language	OBJ
194	which	O
194	is	O
194	a	O
194	better	PRED
194	campus	ASP
194	pdpu	OBJ
194	or	O
194	nirma	OBJ
195	which	O
195	is	O
195	the	O
195	best	PRED
195	eye	OBJ
195	glasses	OBJ
195	lens	OBJ
195	for	O
195	single	ASP
195	vision	ASP
195	spherical	ASP
195	among	O
195	crizal	OBJ
195	zeiss	OBJ
195	and	O
195	swisscoatt	OBJ
196	how	O
196	do	O
196	oxford	OBJ
196	and	OBJ
196	cambridge	OBJ
196	compare	PRED
196	to	O
196	harvard	OBJ
196	and	OBJ
196	stanford	OBJ
197	which	O
197	is	O
197	preferable	PRED
197	to	O
197	go	OBJ
197	to	OBJ
197	graduate	OBJ
197	school	OBJ
197	at	OBJ
197	same	OBJ
197	school	OBJ
197	as	OBJ
197	undergrad	OBJ
197	or	O
197	to	O
197	go	OBJ
197	to	OBJ
197	a	OBJ
197	lower	OBJ
197	ranked	OBJ
197	school	OBJ
198	why	O
198	is	O
198	a	O
198	salt	OBJ
198	water	OBJ
198	swimming	OBJ
198	pool	OBJ
198	better	PRED
198	than	O
198	a	O
198	chlorinated	OBJ
198	pool	OBJ
199	what	O
199	s	O
199	the	O
199	difference	PRED
199	between	O
199	a	O
199	therapist	OBJ
199	and	O
199	a	O
199	psychologist	OBJ
200	how	O
200	do	O
200	gas	OBJ
200	liquid	OBJ
200	and	O
200	gas	OBJ
200	solid	OBJ
200	chromatography	OBJ
200	differ	PRED
201	what	O
201	is	O
201	the	O
201	difference	PRED
201	between	O
201	arithmetic	OBJ
201	logic	OBJ
201	unit	OBJ
201	and	O
201	control	OBJ
201	unit	OBJ
202	why	O
202	is	O
202	platinum	OBJ
202	costlier	PRED
202	than	O
202	gold	OBJ
203	what	O
203	is	O
203	gross	OBJ
203	npa	OBJ
203	net	OBJ
203	npa	OBJ
203	the	O
203	difference	PRED
203	between	O
203	them	O
203	in	O
203	the	O
203	banking	O
203	industry	O
204	which	O
204	one	O
204	should	O
204	i	O
204	start	O
204	watching	O
204	first	O
204	breaking	OBJ
204	bad	OBJ
204	or	O
204	sherlock	OBJ
205	what	O
205	is	O
205	the	O
205	difference	PRED
205	between	O
205	common	OBJ
205	method	OBJ
205	variance	OBJ
205	and	O
205	common	OBJ
205	method	OBJ
205	bias	OBJ
206	what	O
206	planets	OBJ
206	are	O
206	larger	PRED
206	than	O
206	mercury	OBJ
207	how	O
207	to	O
207	distinguish	PRED
207	between	O
207	free	OBJ
207	vibration	OBJ
207	forced	OBJ
207	vibration	OBJ
207	and	O
207	damped	OBJ
207	vibration	OBJ
208	should	O
208	i	O
208	take	O
208	a	O
208	web	OBJ
208	development	OBJ
208	course	OBJ
208	or	O
208	just	OBJ
208	learn	OBJ
208	it	OBJ
208	all	OBJ
208	by	OBJ
208	myself	OBJ
209	who	O
209	will	O
209	win	PRED
209	the	O
209	election	ASP
209	trump	OBJ
209	or	O
209	clinton	OBJ
210	is	O
210	french	OBJ
210	culture	OBJ
210	more	PRED
210	intellectual	ASP
210	than	O
210	american	OBJ
210	culture	OBJ
211	what	O
211	is	O
211	the	O
211	effect	ASP
211	of	O
211	full	OBJ
211	annealing	OBJ
211	compared	PRED
211	to	PRED
211	normalizing	OBJ
212	why	O
212	is	O
212	hollywood	OBJ
212	better	PRED
212	than	O
212	bollywood	OBJ
213	what	O
213	s	O
213	the	O
213	difference	PRED
213	between	O
213	a	O
213	masters	OBJ
213	in	OBJ
213	clinical	OBJ
213	dentistry	OBJ
213	versus	O
213	going	OBJ
213	for	OBJ
213	a	OBJ
213	residency	OBJ
213	programme	OBJ
214	can	O
214	you	O
214	compare	PRED
214	donald	OBJ
214	trump	OBJ
214	and	O
214	ronald	OBJ
214	reagan	OBJ
215	how	O
215	do	O
215	checking	OBJ
215	accounts	OBJ
215	and	O
215	savings	OBJ
215	accounts	OBJ
215	differ	PRED
216	who	O
216	would	O
216	be	O
216	a	O
216	better	PRED
216	president	ASP
216	hillary	OBJ
216	clinton	OBJ
216	or	O
216	donald	OBJ
216	trump	OBJ
217	what	O
217	is	O
217	the	O
217	difference	PRED
217	between	O
217	standing	OBJ
217	wave	OBJ
217	flume	OBJ
217	and	O
217	venturi	OBJ
217	flume	OBJ
218	is	O
218	colander	OBJ
218	the	O
218	same	PRED
218	thing	O
218	as	O
218	a	O
218	strainer	OBJ
219	why	O
219	s	O
219	watching	OBJ
219	and	O
219	playing	OBJ
219	snooker	OBJ
219	different	PRED
220	is	O
220	panax	OBJ
220	quinquefolius	OBJ
220	the	O
220	same	PRED
220	as	O
220	panax	OBJ
220	notoginseng	OBJ
221	which	O
221	is	O
221	better	PRED
221	intel	OBJ
221	i5	OBJ
221	6th	OBJ
221	gen	OBJ
221	or	O
221	i7	OBJ
221	5th	OBJ
221	gen	OBJ
222	do	O
222	rats	OBJ
222	carry	ASP
222	more	ASP
222	diseases	ASP
222	when	OBJ
222	they	OBJ
222	are	OBJ
222	dead	OBJ
222	compared	PRED
222	to	PRED
222	being	OBJ
222	alive	OBJ
223	pc	OBJ
223	gaming	OBJ
223	vs	O
223	console	OBJ
223	gaming	OBJ
223	what	O
223	are	O
223	the	O
223	advantages	PRED
223	of	O
223	each	O
223	platform	O
223	over	O
223	the	O
223	other	O
223	which	O
223	is	O
223	better	PRED
224	what	O
224	is	O
224	the	O
224	difference	PRED
224	between	O
224	baptist	OBJ
224	church	OBJ
224	and	O
224	christian	OBJ
224	church	OBJ
225	what	O
225	is	O
225	difference	PRED
225	between	O
225	ocjp	OBJ
225	and	O
225	scjp	OBJ
225	certification	OBJ
226	should	O
226	i	O
226	get	O
226	the	O
226	google	OBJ
226	pixel	OBJ
226	or	O
226	an	O
226	iphone	OBJ
226	7	OBJ
227	which	O
227	college	O
227	is	O
227	better	PRED
227	for	O
227	cse	ASP
227	dtu	OBJ
227	nsit	OBJ
227	iiitd	OBJ
228	what	O
228	s	O
228	the	O
228	different	PRED
228	between	O
228	diesel	OBJ
228	and	O
228	petrol	OBJ
228	injector	OBJ
229	what	O
229	is	O
229	the	O
229	difference	PRED
229	between	O
229	delinquency	OBJ
229	prevention	OBJ
229	and	O
229	control	OBJ
230	what	O
230	is	O
230	the	O
230	difference	PRED
230	between	O
230	australia	OBJ
230	continent	OBJ
230	and	O
230	oceania	OBJ
231	what	O
231	is	O
231	the	O
231	difference	PRED
231	between	O
231	donald	OBJ
231	duck	OBJ
231	and	O
231	daffy	OBJ
231	duck	OBJ
232	what	O
232	is	O
232	the	O
232	difference	PRED
232	between	O
232	industrial	OBJ
232	psychology	OBJ
232	and	O
232	human	OBJ
232	resource	OBJ
232	manager	OBJ
233	which	O
233	connection	O
233	uses	ASP
233	more	PRED
233	battery	ASP
233	on	ASP
233	smartphone	ASP
233	wifi	OBJ
233	or	O
233	4g	OBJ
234	which	O
234	is	O
234	more	PRED
234	important	ASP
234	for	O
234	phd	ASP
234	applicants	ASP
234	quality	OBJ
234	or	O
234	quantity	OBJ
234	of	OBJ
234	research	OBJ
234	papers	OBJ
235	how	O
235	is	O
235	the	O
235	brain	OBJ
235	different	PRED
235	than	O
235	a	O
235	computer	OBJ
236	is	O
236	attack	OBJ
236	on	OBJ
236	titan	OBJ
236	manga	OBJ
236	the	O
236	same	PRED
236	as	O
236	the	O
236	anime	OBJ
237	is	O
237	there	O
237	a	O
237	difference	PRED
237	in	O
237	the	O
237	extent	ASP
237	of	ASP
237	the	ASP
237	discrimination	OBJ
237	against	OBJ
237	coloured	OBJ
237	immigrants	OBJ
237	in	PRED
237	comparison	PRED
237	to	PRED
237	white	OBJ
237	immigrants	OBJ
238	what	O
238	is	O
238	the	O
238	difference	PRED
238	between	O
238	sweater	OBJ
238	and	O
238	sweatshirt	OBJ
239	how	O
239	resistance	OBJ
239	of	OBJ
239	ac	OBJ
239	is	O
239	greater	PRED
239	than	O
239	resistance	OBJ
239	of	OBJ
239	dc	OBJ
240	is	O
240	metal	OBJ
240	gear	OBJ
240	solid	OBJ
240	3	OBJ
240	subsistence	OBJ
240	the	O
240	same	PRED
240	as	O
240	snake	OBJ
240	eater	OBJ
241	which	O
241	is	O
241	the	O
241	best	PRED
241	option	O
241	to	O
241	learn	ASP
241	functional	ASP
241	programming	ASP
241	haskell	OBJ
241	or	O
241	a	O
241	simpler	OBJ
241	language	OBJ
242	who	O
242	has	O
242	won	ASP
242	more	PRED
242	games	ASP
242	packers	OBJ
242	or	O
242	bears	OBJ
243	what	O
243	is	O
243	the	O
243	difference	PRED
243	between	O
243	doubt	OBJ
243	and	O
243	suspicion	OBJ
244	is	O
244	it	O
244	generally	O
244	better	PRED
244	to	O
244	cut	OBJ
244	chicken	OBJ
244	breast	OBJ
244	with	OBJ
244	or	O
244	against	OBJ
244	the	OBJ
244	grain	OBJ
245	what	O
245	are	O
245	the	O
245	similarities	PRED
245	between	O
245	darwin	OBJ
245	s	OBJ
245	theory	OBJ
245	and	O
245	lamarck	OBJ
245	s	OBJ
245	theory	OBJ
246	should	O
246	i	O
246	book	OBJ
246	thailand	OBJ
246	rail	OBJ
246	tickets	OBJ
246	online	OBJ
246	pre	OBJ
246	trip	OBJ
246	or	O
246	at	OBJ
246	the	OBJ
246	station	OBJ
246	when	OBJ
246	i	OBJ
246	arrive	OBJ
247	is	O
247	time	OBJ
247	warner	OBJ
247	the	O
247	same	PRED
247	as	O
247	time	OBJ
247	warner	OBJ
247	cable	OBJ
248	which	O
248	is	O
248	strongest	PRED
248	out	O
248	of	O
248	the	O
248	two	O
248	nuclear	OBJ
248	missiles	OBJ
248	or	O
248	rocket	OBJ
248	propelled	OBJ
248	grenades	OBJ
249	harry	O
249	potter	O
249	creative	O
249	franchise	O
249	who	O
249	is	O
249	a	O
249	more	PRED
249	powerful	ASP
249	wizard	ASP
249	dumbledore	OBJ
249	or	O
249	voldemort	OBJ
249	why	O
250	what	O
250	is	O
250	the	O
250	difference	PRED
250	between	O
250	oscillation	OBJ
250	and	O
250	resonance	OBJ
251	in	O
251	what	O
251	area	ASP
251	is	O
251	lisp	OBJ
251	s	OBJ
251	macro	OBJ
251	better	PRED
251	than	O
251	ruby	OBJ
251	s	OBJ
251	ability	OBJ
251	to	OBJ
251	create	OBJ
251	dsl	OBJ
252	what	O
252	are	O
252	the	O
252	pros	PRED
252	and	PRED
252	cons	PRED
252	of	O
252	converting	O
252	from	O
252	ubuntu	OBJ
252	to	O
252	linux	OBJ
252	mint	OBJ
253	how	O
253	do	O
253	clogging	OBJ
253	and	O
253	tap	OBJ
253	dancing	OBJ
253	differ	PRED
254	why	O
254	is	O
254	it	O
254	seemingly	O
254	easier	PRED
254	to	O
254	resume	OBJ
254	torrent	OBJ
254	downloads	OBJ
254	than	O
254	browser	OBJ
254	downloads	OBJ
255	what	O
255	is	O
255	the	O
255	difference	PRED
255	between	O
255	king	OBJ
255	and	O
255	lord	OBJ
256	which	O
256	was	O
256	a	O
256	state	ASP
256	first	PRED
256	arkansas	OBJ
256	or	O
256	kansas	OBJ
257	in	O
257	what	O
257	aspects	O
257	is	O
257	hillary	OBJ
257	clinton	OBJ
257	better	PRED
257	than	O
257	trump	OBJ
258	which	O
258	is	O
258	better	PRED
258	law	ASP
258	from	OBJ
258	bhu	OBJ
258	or	O
258	osmania	OBJ
258	university	OBJ
259	what	O
259	is	O
259	the	O
259	difference	PRED
259	between	O
259	doughnut	OBJ
259	and	O
259	krapfen	OBJ
260	what	O
260	is	O
260	the	O
260	sahara	OBJ
260	and	O
260	how	O
260	do	O
260	the	O
260	average	ASP
260	temperatures	ASP
260	there	O
260	compare	PRED
260	to	O
260	the	O
260	ones	O
260	in	O
260	the	O
260	great	OBJ
260	victoria	OBJ
260	desert	OBJ
261	what	O
261	s	O
261	the	O
261	difference	PRED
261	between	O
261	use	OBJ
261	case	OBJ
261	and	O
261	scenario	OBJ
262	is	O
262	quora	OBJ
262	better	PRED
262	than	O
262	google	OBJ
262	for	O
262	answers	ASP
263	are	O
263	clear	OBJ
263	or	O
263	opaque	OBJ
263	tarps	OBJ
263	better	PRED
263	for	O
263	solarization	ASP
264	which	O
264	is	O
264	correct	PRED
264	monday	OBJ
264	to	OBJ
264	friday	OBJ
264	or	OBJ
264	monday	OBJ
264	through	OBJ
264	friday	OBJ
265	what	O
265	show	O
265	is	O
265	funnier	PRED
265	family	OBJ
265	guy	OBJ
265	or	O
265	the	O
265	simpsons	OBJ
266	why	O
266	does	O
266	germany	OBJ
266	s	OBJ
266	economy	OBJ
266	strongly	ASP
266	outperform	PRED
266	other	OBJ
266	parts	OBJ
266	of	OBJ
266	europe	OBJ
267	what	O
267	is	O
267	the	O
267	difference	PRED
267	between	O
267	regular	OBJ
267	and	O
267	direct	OBJ
267	plans	OBJ
267	of	OBJ
267	mutual	OBJ
267	funds	OBJ
268	what	O
268	are	O
268	the	O
268	similarities	PRED
268	and	PRED
268	differences	PRED
268	between	O
268	chloroplasts	OBJ
268	and	O
268	mitochondria	OBJ
269	what	O
269	s	O
269	the	O
269	difference	PRED
269	between	O
269	lord	OBJ
269	and	O
269	sir	OBJ
270	where	O
270	does	O
270	the	O
270	water	O
270	from	O
270	the	O
270	great	O
270	lakes	O
270	come	O
270	from	O
270	and	O
270	how	O
270	does	O
270	these	OBJ
270	lakes	OBJ
270	wildlife	OBJ
270	compare	PRED
270	to	O
270	lake	OBJ
270	geneva	OBJ
271	are	O
271	heat	OBJ
271	and	O
271	temperature	OBJ
271	the	O
271	same	PRED
272	which	O
272	is	O
272	more	PRED
272	fundamental	ASP
272	key	OBJ
272	value	OBJ
272	or	O
272	subject	OBJ
272	predicate	OBJ
272	object	OBJ
273	has	O
273	doctor	O
273	who	O
273	gained	O
273	or	O
273	lost	O
273	popularity	OBJ
273	amongst	OBJ
273	new	OBJ
273	viewers	OBJ
273	during	OBJ
273	the	OBJ
273	last	OBJ
273	doctor	OBJ
273	vs	O
273	the	O
273	old	OBJ
273	ones	OBJ
274	initial	O
274	public	O
274	offerings	O
274	ipos	O
274	what	O
274	are	O
274	the	O
274	benefits	PRED
274	and	PRED
274	drawbacks	PRED
274	of	O
274	a	O
274	publicly	OBJ
274	held	OBJ
274	company	OBJ
274	versus	O
274	a	O
274	private	OBJ
274	one	OBJ
275	when	O
275	designing	ASP
275	a	ASP
275	protocol	ASP
275	is	O
275	it	O
275	better	PRED
275	for	O
275	a	O
275	method	ASP
275	to	ASP
275	accept	ASP
275	a	O
275	single	OBJ
275	object	OBJ
275	of	OBJ
275	a	OBJ
275	specific	OBJ
275	type	OBJ
275	or	O
275	an	O
275	array	OBJ
276	how	O
276	is	O
276	blade	ASP
276	commerce	ASP
276	controlled	ASP
276	in	O
276	vermont	OBJ
276	compared	PRED
276	to	PRED
276	arizona	OBJ
276	under	O
276	the	O
276	knife	O
276	legislation	O
277	do	O
277	rye	OBJ
277	or	O
277	oats	OBJ
277	make	O
277	a	O
277	better	PRED
277	winter	ASP
277	cover	ASP
277	for	ASP
277	a	ASP
277	poor	ASP
277	soil	ASP
277	vegetable	ASP
277	garden	ASP
278	how	O
278	will	O
278	aging	ASP
278	be	O
278	different	PRED
278	for	O
278	me	OBJ
278	30	OBJ
278	than	O
278	my	OBJ
278	parents	OBJ
278	70	OBJ
278	what	O
278	advances	O
278	will	O
278	have	O
278	been	O
278	made	O
278	by	O
278	the	O
278	time	O
278	i	O
278	reach	O
278	their	O
278	age	O
279	how	O
279	does	O
279	aa	OBJ
279	differ	PRED
279	from	O
279	womens	OBJ
279	for	O
279	sobriety	O
280	music	O
280	theory	O
280	what	O
280	is	O
280	the	O
280	difference	PRED
280	between	O
280	a	O
280	key	OBJ
280	and	O
280	a	O
280	scale	OBJ
281	what	O
281	are	O
281	the	O
281	differences	PRED
281	between	O
281	engines	OBJ
281	and	O
281	engine	OBJ
281	turbines	OBJ
282	i	O
282	am	O
282	a	O
282	programmer	O
282	should	O
282	i	O
282	buy	O
282	a	O
282	macbook	OBJ
282	or	O
282	windows	OBJ
282	laptop	OBJ
283	if	O
283	it	O
283	was	O
283	for	O
283	you	O
283	to	O
283	chose	PRED
283	game	OBJ
283	development	OBJ
283	vs	O
283	application	OBJ
283	development	OBJ
283	which	O
283	will	O
283	you	O
283	chose	O
284	what	O
284	is	O
284	the	O
284	difference	PRED
284	between	O
284	otg	OBJ
284	and	O
284	microwave	OBJ
284	oven	OBJ
285	who	O
285	has	O
285	the	O
285	better	PRED
285	claim	ASP
285	to	ASP
285	the	ASP
285	throne	ASP
285	aegon	OBJ
285	jon	OBJ
285	snow	OBJ
285	or	O
285	daenerys	OBJ
286	how	O
286	do	O
286	presidential	OBJ
286	elections	OBJ
286	work	OBJ
286	in	OBJ
286	the	OBJ
286	us	OBJ
286	how	O
286	do	O
286	the	O
286	compare	PRED
286	to	PRED
286	the	O
286	presidential	OBJ
286	elections	OBJ
286	in	OBJ
286	mexico	OBJ
287	i	O
287	m	O
287	confused	O
287	between	O
287	the	O
287	maruti	OBJ
287	swift	OBJ
287	vxi	OBJ
287	and	O
287	the	O
287	hyundai	OBJ
287	grand	OBJ
287	i10	OBJ
