sentence_id	words	labels
388	songs	ASP
388	in	ASP
388	india	ASP
389	who	OBJ
389	has	O
389	the	O
389	best	PRED
389	record	ASP
389	of	ASP
389	the	ASP
389	chasers	ASP
390	is	O
390	there	O
390	a	O
390	best	PRED
390	time	OBJ
390	to	OBJ
390	study	OBJ
391	what	O
391	are	O
391	good	PRED
391	ways	OBJ
391	to	OBJ
391	keep	OBJ
391	lizards	OBJ
391	out	OBJ
391	of	OBJ
391	your	OBJ
391	house	OBJ
392	what	O
392	is	O
392	your	O
392	favorite	PRED
392	city	OBJ
392	country	OBJ
392	why	O
393	what	O
393	s	O
393	the	O
393	worst	PRED
393	thing	OBJ
393	your	OBJ
393	boyfriend	OBJ
393	girlfriend	OBJ
393	has	OBJ
393	done	OBJ
393	to	OBJ
393	you	OBJ
394	who	OBJ
394	has	O
394	the	O
394	most	PRED
394	aces	ASP
394	in	ASP
394	women	ASP
394	s	ASP
394	tennis	ASP
395	what	O
395	is	O
395	the	O
395	best	PRED
395	compliment	OBJ
395	you	OBJ
395	ve	OBJ
395	ever	OBJ
395	got	OBJ
396	what	O
396	is	O
396	the	O
396	best	PRED
396	way	OBJ
396	to	OBJ
396	charge	OBJ
396	an	OBJ
396	iphone	OBJ
397	what	O
397	is	O
397	best	PRED
397	investment	OBJ
397	option	OBJ
398	who	O
398	is	O
398	the	O
398	deadliest	PRED
398	medieval	OBJ
398	warrior	OBJ
399	what	O
399	are	O
399	the	O
399	most	PRED
399	advanced	ASP
399	car	OBJ
399	gadgets	OBJ
399	that	ASP
399	people	ASP
399	don	ASP
399	t	ASP
399	know	ASP
399	about	ASP
399	yet	ASP
400	who	OBJ
400	has	O
400	won	O
400	the	O
400	most	PRED
400	tennis	ASP
400	matches	ASP
400	in	ASP
400	history	ASP
401	who	OBJ
401	has	O
401	the	O
401	most	PRED
401	grand	ASP
401	slam	ASP
401	victories	ASP
401	in	O
401	tennis	O
402	who	OBJ
402	won	O
402	the	O
402	most	PRED
402	medals	ASP
402	in	ASP
402	the	ASP
402	olympics	ASP
403	where	OBJ
403	does	O
403	most	PRED
403	of	O
403	canada	ASP
403	s	ASP
403	electricity	ASP
403	come	ASP
403	from	ASP
404	who	O
404	was	O
404	the	O
404	first	PRED
404	demigod	OBJ
405	what	O
405	are	O
405	the	O
405	best	PRED
405	india	OBJ
405	fashion	OBJ
405	trends	OBJ
406	what	O
406	most	PRED
406	effective	ASP
406	r	OBJ
406	a	OBJ
406	drug	OBJ
407	who	O
407	is	O
407	the	O
407	most	PRED
407	richest	ASP
407	professional	OBJ
407	gambler	OBJ
407	of	OBJ
407	all	OBJ
407	time	OBJ
408	which	O
408	is	O
408	the	O
408	fastest	PRED
408	running	OBJ
408	train	OBJ
408	on	OBJ
408	indian	OBJ
408	railways	OBJ
409	what	O
409	is	O
409	longest	PRED
409	continuously	ASP
409	serving	ASP
409	female	OBJ
409	mp	OBJ
409	in	OBJ
409	house	OBJ
409	of	OBJ
409	commons	OBJ
410	where	O
410	is	O
410	the	O
410	deepest	PRED
410	part	OBJ
410	of	OBJ
410	lake	OBJ
410	geneva	OBJ
411	who	O
411	is	O
411	the	O
411	most	PRED
411	powerful	ASP
411	person	OBJ
411	of	OBJ
411	the	OBJ
411	world	OBJ
412	what	O
412	is	O
412	the	O
412	best	PRED
412	way	OBJ
412	to	OBJ
412	find	OBJ
412	a	OBJ
412	job	OBJ
412	in	OBJ
412	china	OBJ
412	as	OBJ
412	an	OBJ
412	expat	OBJ
413	what	O
413	city	OBJ
413	has	O
413	the	O
413	lowest	PRED
413	elevation	ASP
413	in	ASP
413	colorado	ASP
414	music	O
414	of	O
414	tamil	O
414	nadu	O
414	what	O
414	is	O
414	the	O
414	most	PRED
414	inspiring	ASP
414	line	OBJ
414	in	OBJ
414	a	OBJ
414	tamil	OBJ
414	song	OBJ
415	what	O
415	are	O
415	the	O
415	largest	PRED
415	woodpecker	OBJ
415	in	OBJ
415	the	OBJ
415	world	OBJ
416	which	O
416	career	OBJ
416	is	O
416	the	O
416	best	PRED
416	for	O
416	me	ASP
416	according	ASP
416	to	ASP
416	my	ASP
416	birth	ASP
416	chart	ASP
416	and	ASP
416	d10	ASP
416	chart	ASP
417	who	OBJ
417	holds	O
417	the	O
417	record	O
417	for	O
417	most	PRED
417	consecutive	ASP
417	wins	ASP
417	in	ASP
417	the	ASP
417	nba	ASP
418	what	O
418	is	O
418	the	O
418	best	PRED
418	answer	OBJ
418	you	O
418	have	ASP
418	ever	ASP
418	given	ASP
418	to	ASP
418	any	ASP
418	question	ASP
419	what	O
419	s	O
419	the	O
419	quickest	PRED
419	and	O
419	most	PRED
419	painless	ASP
419	way	OBJ
419	to	OBJ
419	commit	OBJ
419	suicide	OBJ
420	what	O
420	is	O
420	the	O
420	best	PRED
420	degree	OBJ
420	to	OBJ
420	get	OBJ
420	for	OBJ
420	the	OBJ
420	future	OBJ
421	what	O
421	is	O
421	south	OBJ
421	africa	OBJ
421	highest	PRED
421	score	ASP
421	in	ASP
421	odi	ASP
421	against	O
421	india	OBJ
422	who	OBJ
422	has	O
422	the	O
422	least	PRED
422	direct	ASP
422	influence	ASP
422	on	ASP
422	the	ASP
422	development	ASP
422	of	ASP
422	roman	ASP
422	culture	ASP
423	what	O
423	is	O
423	the	O
423	best	PRED
423	method	OBJ
423	of	OBJ
423	losing	OBJ
423	weight	OBJ
424	what	O
424	is	O
424	the	O
424	largest	PRED
424	organ	OBJ
424	in	OBJ
424	the	OBJ
424	human	OBJ
424	body	OBJ
425	what	O
425	are	O
425	the	O
425	best	PRED
425	ways	OBJ
425	to	OBJ
425	attract	OBJ
425	investors	OBJ
425	to	OBJ
425	your	OBJ
425	business	OBJ
425	or	OBJ
425	idea	OBJ
426	what	O
426	are	O
426	good	PRED
426	questions	OBJ
426	to	O
426	ask	ASP
426	yourself	ASP
426	at	ASP
426	the	ASP
426	end	ASP
426	of	ASP
426	the	ASP
426	year	ASP
427	what	O
427	do	O
427	you	O
427	consider	O
427	your	ASP
427	best	PRED
427	quality	OBJ
428	what	O
428	are	O
428	the	O
428	most	PRED
428	sensitive	ASP
428	parts	OBJ
428	on	OBJ
428	a	OBJ
428	woman	OBJ
429	who	O
429	was	O
429	the	O
429	highest	PRED
429	paid	ASP
429	actor	OBJ
429	in	OBJ
429	1971	OBJ
430	who	O
430	was	O
430	the	O
430	last	PRED
430	prisoner	OBJ
430	to	O
430	leave	ASP
430	alcatraz	ASP
431	what	O
431	are	O
431	some	O
431	of	O
431	the	O
431	less	PRED
431	known	ASP
431	facts	OBJ
431	about	OBJ
431	flipkart	OBJ
432	what	O
432	is	O
432	an	O
432	easy	ASP
432	way	OBJ
432	make	OBJ
432	money	OBJ
432	online	OBJ
433	who	OBJ
433	has	O
433	sold	ASP
433	the	O
433	most	PRED
433	hip	ASP
433	hop	ASP
433	albums	ASP
433	of	ASP
433	all	ASP
433	time	ASP
434	what	O
434	are	O
434	the	O
434	best	PRED
434	ways	OBJ
434	to	OBJ
434	get	OBJ
434	rid	OBJ
434	of	OBJ
434	acne	OBJ
435	which	O
435	is	O
435	the	O
435	best	PRED
435	bike	OBJ
435	in	OBJ
435	royal	OBJ
435	enfield	OBJ
435	series	OBJ
436	which	O
436	is	O
436	the	O
436	best	PRED
436	book	OBJ
436	for	OBJ
436	the	OBJ
436	ias	OBJ
436	exam	OBJ
436	preparation	OBJ
437	which	O
437	organization	OBJ
437	is	O
437	the	O
437	best	PRED
437	known	ASP
437	international	ASP
437	intergovernmental	ASP
437	organization	ASP
437	of	ASP
437	igo	ASP
438	what	O
438	is	O
438	the	O
438	longest	PRED
438	town	OBJ
438	name	OBJ
438	in	OBJ
438	the	OBJ
438	united	OBJ
438	states	OBJ
439	what	O
439	sites	OBJ
439	are	O
439	the	O
439	best	PRED
439	to	ASP
439	watch	ASP
439	english	ASP
439	movies	ASP
440	what	O
440	is	O
440	the	O
440	best	PRED
440	exercise	OBJ
440	for	O
440	lowering	ASP
440	cholesterol	ASP
441	what	OBJ
441	makes	OBJ
441	a	O
441	perfect	PRED
441	pizza	ASP
442	what	O
442	are	O
442	the	O
442	largest	PRED
442	gainers	OBJ
442	stocks	OBJ
443	which	O
443	is	O
443	the	O
443	best	PRED
443	sex	OBJ
443	position	OBJ
444	i	O
444	am	O
444	gonna	O
444	take	O
444	my	O
444	gre	ASP
444	in	O
444	another	O
444	1	O
444	month	O
444	and	O
444	10	O
444	days	O
444	how	O
444	do	O
444	i	O
444	start	O
444	planning	O
444	and	O
444	what	O
444	are	O
444	some	PRED
444	good	PRED
444	books	OBJ
444	to	OBJ
444	study	OBJ
444	with	O
445	who	O
445	is	O
445	the	O
445	first	PRED
445	lady	OBJ
445	prime	OBJ
445	minister	OBJ
445	of	OBJ
445	india	OBJ
445	and	O
445	what	O
445	has	O
445	she	O
445	done	O
445	for	O
445	your	O
445	country	O
446	who	O
446	is	O
446	the	O
446	number	PRED
446	one	PRED
446	ranked	ASP
446	golfer	OBJ
446	in	OBJ
446	the	OBJ
446	world	OBJ
446	right	O
446	now	O
447	what	O
447	are	O
447	some	PRED
447	of	O
447	the	O
447	most	PRED
447	disturbing	ASP
447	movies	OBJ
448	which	O
448	is	O
448	the	O
448	best	PRED
448	online	OBJ
448	platform	OBJ
448	for	O
448	information	ASP
448	about	ASP
448	import	ASP
448	and	ASP
448	export	ASP
448	data	ASP
448	in	ASP
448	malaysia	ASP
449	which	O
449	course	OBJ
449	after	O
449	b	ASP
449	tech	ASP
449	in	ASP
449	mechanical	ASP
449	engineering	ASP
449	suits	O
449	best	PRED
450	which	O
450	country	OBJ
450	has	O
450	the	O
450	most	PRED
450	number	ASP
450	of	ASP
450	satellites	ASP
451	what	O
451	are	O
451	the	O
451	best	PRED
451	and	PRED
451	worst	PRED
451	languages	OBJ
451	to	OBJ
451	sing	OBJ
451	in	OBJ
452	in	O
452	what	O
452	section	OBJ
452	of	OBJ
452	the	OBJ
452	country	OBJ
452	were	O
452	most	PRED
452	of	O
452	the	O
452	states	ASP
452	with	ASP
452	low	ASP
452	populations	ASP
452	of	ASP
452	immigrants	ASP
452	located	ASP
453	who	OBJ
453	won	ASP
453	the	O
453	espy	ASP
453	for	O
453	best	PRED
453	nba	ASP
453	player	ASP
454	what	O
454	is	O
454	the	O
454	best	PRED
454	way	OBJ
454	to	OBJ
454	get	OBJ
454	rid	OBJ
454	of	OBJ
454	face	OBJ
454	fat	OBJ
455	who	O
455	was	O
455	the	O
455	first	PRED
455	person	OBJ
455	that	OBJ
455	played	OBJ
455	batman	OBJ
456	what	O
456	are	O
456	the	O
456	best	PRED
456	pictures	OBJ
456	that	OBJ
456	showcase	OBJ
456	the	OBJ
456	uk	OBJ
457	what	O
457	is	O
457	the	O
457	easiest	PRED
457	way	OBJ
457	to	OBJ
457	ship	OBJ
457	a	OBJ
457	washing	OBJ
457	machine	OBJ
457	across	OBJ
457	india	OBJ
458	is	O
458	a	O
458	macbook	OBJ
458	pro	OBJ
458	2015	OBJ
458	still	ASP
458	worth	ASP
458	buying	ASP
458	in	ASP
458	2016	ASP
459	which	O
459	is	O
459	a	O
459	suitable	ASP
459	solar	OBJ
459	panel	OBJ
459	installation	OBJ
459	provider	OBJ
459	near	OBJ
459	santa	OBJ
459	ana	OBJ
459	california	OBJ
459	ca	OBJ
460	which	O
460	is	O
460	the	O
460	most	PRED
460	important	ASP
460	organ	OBJ
460	of	OBJ
460	the	OBJ
460	uno	OBJ
461	how	O
461	tall	O
461	is	O
461	the	O
461	tallest	PRED
461	building	OBJ
462	which	O
462	are	O
462	the	O
462	best	PRED
462	executive	OBJ
462	mba	OBJ
462	programs	OBJ
462	available	OBJ
462	in	OBJ
462	india	OBJ
463	what	O
463	are	O
463	the	O
463	best	PRED
463	forex	OBJ
463	trading	OBJ
463	brokers	OBJ
464	who	O
464	is	O
464	your	O
464	favorite	PRED
464	bible	OBJ
464	character	OBJ
464	and	O
464	why	O
465	what	O
465	are	O
465	the	O
465	worst	PRED
465	stupidest	PRED
465	questions	OBJ
465	asked	OBJ
465	on	OBJ
465	quora	OBJ
466	which	O
466	is	O
466	the	O
466	best	PRED
466	job	OBJ
466	opening	OBJ
466	website	OBJ
466	for	OBJ
466	starter	OBJ
467	what	O
467	is	O
467	the	O
467	best	PRED
467	way	OBJ
467	for	OBJ
467	a	OBJ
467	new	OBJ
467	ceo	OBJ
467	of	OBJ
467	a	OBJ
467	tech	OBJ
467	startup	OBJ
467	to	O
467	approach	ASP
467	develop	ASP
467	mentors	ASP
467	in	ASP
467	the	ASP
467	funding	ASP
467	startup	ASP
467	community	ASP
468	who	OBJ
468	will	O
468	typically	ASP
468	have	ASP
468	the	O
468	most	PRED
468	decision	ASP
468	making	ASP
468	ability	ASP
468	in	ASP
468	this	ASP
468	relationship	ASP
469	what	O
469	s	O
469	the	O
469	best	PRED
469	rooftop	OBJ
469	bar	OBJ
469	in	OBJ
469	the	OBJ
469	mission	OBJ
470	who	OBJ
470	has	O
470	the	O
470	faster	PRED
470	internet	ASP
470	in	ASP
470	the	ASP
470	world	ASP
471	what	O
471	are	O
471	some	O
471	pros	PRED
471	and	PRED
471	cons	PRED
471	of	O
471	living	OBJ
471	near	OBJ
471	by	OBJ
471	sea	OBJ
471	or	OBJ
471	river	OBJ
472	what	O
472	are	O
472	the	O
472	top	PRED
472	10	PRED
472	bands	OBJ
472	of	OBJ
472	all	OBJ
472	time	OBJ
473	what	O
473	are	O
473	the	O
473	biggest	PRED
473	stories	OBJ
473	tmz	OBJ
473	has	OBJ
473	broken	OBJ
474	what	O
474	is	O
474	the	O
474	best	PRED
474	website	OBJ
474	for	OBJ
474	consumer	OBJ
474	product	OBJ
474	reviews	OBJ
475	what	O
475	is	O
475	the	O
475	best	PRED
475	way	OBJ
475	to	OBJ
475	connect	OBJ
475	map	OBJ
475	pins	OBJ
476	what	O
476	are	O
476	the	O
476	benefits	PRED
476	of	O
476	ribose	OBJ
476	rx	OBJ
476	energy	OBJ
477	who	O
477	was	O
477	the	O
477	first	PRED
477	first	O
477	european	OBJ
477	known	ASP
477	to	ASP
477	have	ASP
477	crossed	ASP
477	the	ASP
477	mississippi	ASP
477	river	ASP
477	2	O
477	wds	O
478	what	O
478	is	O
478	the	O
478	second	PRED
478	strongest	PRED
478	typhoon	OBJ
478	in	OBJ
478	the	OBJ
478	philippines	OBJ
479	what	O
479	is	O
479	the	O
479	best	PRED
479	way	OBJ
479	to	OBJ
479	delete	OBJ
479	a	OBJ
479	virus	OBJ
480	what	O
480	were	O
480	the	O
480	best	PRED
480	movies	OBJ
480	of	OBJ
480	2015	OBJ
480	why	O
481	what	O
481	is	O
481	the	O
481	biggest	PRED
481	mistake	OBJ
481	you	OBJ
481	have	OBJ
481	done	OBJ
481	in	OBJ
481	your	OBJ
481	life	OBJ
482	what	O
482	are	O
482	some	PRED
482	of	O
482	the	O
482	most	PRED
482	useful	O
482	apps	OBJ
482	available	OBJ
482	on	OBJ
482	app	OBJ
482	store	OBJ
483	what	O
483	is	O
483	a	O
483	good	PRED
483	youtube	OBJ
483	username	OBJ
484	which	O
484	is	O
484	the	O
484	best	PRED
484	book	OBJ
484	for	OBJ
484	building	OBJ
484	self	OBJ
484	esteem	OBJ
484	and	OBJ
484	confidence	OBJ
485	what	O
485	shirt	OBJ
485	goes	ASP
485	well	ASP
485	with	ASP
485	short	ASP
485	pants	ASP
485	for	ASP
485	a	ASP
485	man	ASP
486	which	O
486	is	O
486	a	O
486	good	PRED
486	solar	OBJ
486	panel	OBJ
486	installation	OBJ
486	provider	OBJ
486	in	OBJ
486	pacific	OBJ
486	beach	OBJ
486	california	OBJ
486	ca	OBJ
487	who	OBJ
487	is	O
487	best	PRED
487	known	ASP
487	for	ASP
487	his	ASP
487	advocacy	ASP
487	of	ASP
487	laissez	ASP
487	faire	ASP
487	as	ASP
487	the	ASP
487	guiding	ASP
487	principle	ASP
487	for	ASP
487	economic	ASP
487	policy	ASP
488	what	O
488	were	O
488	the	O
488	first	PRED
488	roller	OBJ
488	coasters	OBJ
488	at	OBJ
488	canada	OBJ
488	s	OBJ
488	wonderland	OBJ
489	what	O
489	is	O
489	the	O
489	most	PRED
489	badass	ASP
489	thing	OBJ
489	you	OBJ
489	have	OBJ
489	ever	OBJ
489	done	OBJ
489	to	OBJ
489	someone	OBJ
489	which	OBJ
489	they	OBJ
489	do	OBJ
489	not	OBJ
489	know	OBJ
489	about	OBJ
490	who	OBJ
490	is	O
490	the	O
490	first	PRED
490	listened	ASP
490	to	ASP
490	on	ASP
490	spotify	ASP
491	what	O
491	are	O
491	the	O
491	different	PRED
491	types	OBJ
491	of	OBJ
491	dementia	OBJ
492	what	O
492	are	O
492	the	O
492	best	PRED
492	cyanide	OBJ
492	happiness	OBJ
492	comics	OBJ
493	what	O
493	are	O
493	the	O
493	best	PRED
493	laptops	OBJ
493	available	OBJ
493	under	OBJ
493	inr	OBJ
493	30000	OBJ
493	30k	OBJ
494	what	O
494	are	O
494	health	ASP
494	benefits	PRED
494	of	O
494	tripe	OBJ
495	what	O
495	is	O
495	the	O
495	funnest	PRED
495	terraria	OBJ
495	class	OBJ
496	what	O
496	is	O
496	the	O
496	most	PRED
496	undeniable	ASP
496	proof	OBJ
496	of	OBJ
496	alien	OBJ
496	existence	OBJ
497	what	O
497	are	O
497	some	O
497	of	O
497	the	O
497	weirdest	PRED
497	questions	OBJ
497	you	OBJ
497	have	OBJ
497	seen	OBJ
497	on	OBJ
497	quora	OBJ
498	what	O
498	is	O
498	best	PRED
498	incest	OBJ
498	movie	OBJ
499	what	O
499	cat	OBJ
499	breed	OBJ
499	has	O
499	the	O
499	cutest	PRED
499	kittens	ASP
500	what	O
500	are	O
500	the	O
500	best	PRED
500	crossfit	OBJ
500	workouts	OBJ
500	on	OBJ
500	youtube	OBJ
501	which	O
501	is	O
501	the	O
501	best	PRED
501	quickbooks	OBJ
501	error	OBJ
501	support	OBJ
501	number	OBJ
502	what	O
502	are	O
502	the	O
502	best	PRED
502	phones	OBJ
502	under	OBJ
502	15000	OBJ
502	in	OBJ
502	india	OBJ
503	what	O
503	are	O
503	some	PRED
503	of	O
503	the	O
503	most	PRED
503	stupid	ASP
503	questions	OBJ
503	asked	OBJ
503	on	OBJ
503	quora	OBJ
504	which	O
504	is	O
504	the	O
504	best	PRED
504	training	OBJ
504	institute	OBJ
504	in	OBJ
504	pune	OBJ
504	for	OBJ
504	digital	OBJ
504	marketing	OBJ
504	and	O
504	why	O
505	what	O
505	are	O
505	the	O
505	best	PRED
505	things	OBJ
505	in	OBJ
505	life	OBJ
506	what	O
506	is	O
506	the	O
506	best	PRED
506	order	OBJ
506	to	OBJ
506	read	OBJ
506	the	OBJ
506	discworld	OBJ
506	novels	OBJ
506	by	OBJ
506	terry	OBJ
506	pratchett	OBJ
506	for	O
506	maximum	ASP
506	enjoyment	ASP
507	what	O
507	was	O
507	that	O
507	best	PRED
507	moment	OBJ
507	of	OBJ
507	your	OBJ
507	life	OBJ
508	what	O
508	is	O
508	the	O
508	largest	PRED
508	private	OBJ
508	company	OBJ
508	in	OBJ
508	the	OBJ
508	us	OBJ
509	what	O
509	good	PRED
509	summer	OBJ
509	internships	OBJ
509	abroad	OBJ
509	are	O
509	available	O
509	for	O
509	an	O
509	indian	ASP
509	master	ASP
509	s	ASP
509	student	ASP
509	of	ASP
509	linguistics	ASP
510	which	O
510	fabric	OBJ
510	is	O
510	the	O
510	best	PRED
510	for	O
510	nightwears	ASP
511	what	O
511	was	O
511	the	O
511	biggest	PRED
511	win	OBJ
511	in	OBJ
511	nba	OBJ
511	history	OBJ
512	what	O
512	are	O
512	some	O
512	of	O
512	the	O
512	coolest	PRED
512	most	PRED
512	unusual	ASP
512	strangest	PRED
512	jobs	OBJ
513	what	O
513	matters	OBJ
513	to	OBJ
513	you	OBJ
513	the	O
513	most	PRED
513	and	O
513	why	O
514	what	O
514	is	O
514	a	O
514	good	PRED
514	page	OBJ
514	border	OBJ
514	creator	OBJ
514	i	O
514	need	O
514	to	O
514	make	O
514	a	O
514	mexican	O
514	flag	O
514	paged	O
514	border	O
514	and	O
514	i	O
514	can	O
514	t	O
514	find	O
514	out	O
514	how	O
515	what	O
515	is	O
515	the	O
515	best	PRED
515	place	OBJ
515	you	OBJ
515	want	OBJ
515	to	OBJ
515	visit	OBJ
515	in	OBJ
515	china	OBJ
516	who	OBJ
516	is	O
516	the	O
516	oldest	PRED
516	in	ASP
516	why	ASP
516	dont	ASP
516	we	ASP
517	what	O
517	are	O
517	the	O
517	most	PRED
517	annoying	ASP
517	types	OBJ
517	of	OBJ
517	questions	OBJ
517	on	OBJ
517	quora	OBJ
518	what	O
518	are	O
518	the	O
518	best	PRED
518	coworking	OBJ
518	spaces	OBJ
518	in	OBJ
518	los	OBJ
518	angeles	OBJ
519	what	O
519	s	O
519	the	O
519	best	PRED
519	way	OBJ
519	to	OBJ
519	learn	OBJ
519	about	OBJ
519	advertising	OBJ
519	and	OBJ
519	marketing	OBJ
520	what	O
520	are	O
520	the	O
520	funniest	PRED
520	stories	OBJ
520	your	OBJ
520	family	OBJ
520	and	OBJ
520	friends	OBJ
520	tell	OBJ
520	about	OBJ
520	you	OBJ
521	who	OBJ
521	was	O
521	most	PRED
521	adversely	ASP
521	affected	ASP
521	by	ASP
521	the	ASP
521	price	ASP
521	revolution	ASP
522	what	O
522	is	O
522	the	O
522	best	PRED
522	university	OBJ
522	abroad	OBJ
522	for	O
522	doing	ASP
522	a	ASP
522	ms	ASP
522	in	ASP
522	civil	ASP
522	engineering	ASP
523	what	O
523	are	O
523	the	O
523	pros	PRED
523	and	PRED
523	cons	PRED
523	of	O
523	studying	OBJ
523	architecture	OBJ
524	what	O
524	was	O
524	the	O
524	most	PRED
524	prominent	ASP
524	early	OBJ
524	ceremonial	OBJ
524	center	OBJ
524	of	OBJ
524	the	OBJ
524	maya	OBJ
525	what	O
525	is	O
525	the	O
525	fastest	PRED
525	way	OBJ
525	to	OBJ
525	lose	OBJ
525	30	OBJ
525	pounds	OBJ
525	in	OBJ
525	1	OBJ
525	month	OBJ
526	what	O
526	is	O
526	are	O
526	your	O
526	favorite	PRED
526	anime	OBJ
526	s	O
526	why	O
527	what	O
527	is	O
527	the	O
527	second	PRED
527	most	PRED
527	expensive	ASP
527	car	OBJ
527	in	OBJ
527	the	OBJ
527	world	OBJ
528	what	O
528	s	O
528	the	O
528	best	PRED
528	way	OBJ
528	to	OBJ
528	get	OBJ
528	really	OBJ
528	good	OBJ
528	at	OBJ
528	basketball	OBJ
529	what	O
529	are	O
529	some	PRED
529	good	PRED
529	movies	OBJ
529	for	O
529	13	ASP
529	year	ASP
529	old	ASP
529	girls	ASP
529	to	ASP
529	watch	ASP
530	what	O
530	is	O
530	the	O
530	best	PRED
530	torrent	OBJ
530	site	OBJ
530	for	OBJ
530	movies	OBJ
531	which	O
531	is	O
531	the	O
531	best	PRED
531	book	OBJ
531	or	OBJ
531	magazine	OBJ
531	for	O
531	understanding	ASP
531	basic	ASP
531	economics	ASP
532	a	O
532	charter	OBJ
532	schools	OBJ
532	a	O
532	better	PRED
532	solution	ASP
532	to	ASP
532	the	ASP
532	failing	ASP
532	education	ASP
532	system	ASP
532	what	O
532	are	O
532	the	O
532	pros	O
532	and	O
532	cons	O
532	of	O
532	charter	O
532	schools	O
533	which	O
533	is	O
533	the	O
533	best	PRED
533	smartphone	OBJ
533	i	OBJ
533	can	OBJ
533	buy	OBJ
533	under	OBJ
533	15000	OBJ
533	in	OBJ
533	july	OBJ
533	2016	OBJ
534	what	O
534	s	O
534	the	O
534	weirdest	PRED
534	search	OBJ
534	you	OBJ
534	ve	OBJ
534	done	OBJ
534	on	OBJ
534	google	OBJ
535	what	O
535	was	O
535	the	O
535	primary	PRED
535	cause	OBJ
535	of	OBJ
535	the	OBJ
535	civil	OBJ
535	war	OBJ
536	what	O
536	is	O
536	the	O
536	best	PRED
536	airline	OBJ
536	to	O
536	fly	ASP
536	from	ASP
536	india	ASP
536	to	ASP
536	usa	ASP
537	what	O
537	is	O
537	the	O
537	best	PRED
537	speaker	OBJ
537	phone	OBJ
538	what	O
538	are	O
538	2	PRED
538	major	PRED
538	nascar	OBJ
538	events	OBJ
538	that	OBJ
538	occur	OBJ
538	in	OBJ
538	daytona	OBJ
538	beach	OBJ
539	what	O
539	is	O
539	the	O
539	next	O
539	closest	PRED
539	star	OBJ
539	to	O
539	our	ASP
539	solar	ASP
539	system	ASP
540	what	O
540	is	O
540	the	O
540	most	PRED
540	popular	ASP
540	religion	OBJ
540	in	OBJ
540	uk	OBJ
541	what	O
541	are	O
541	some	PRED
541	of	O
541	the	O
541	best	PRED
541	poems	OBJ
541	for	O
541	a	O
541	farewell	ASP
541	to	ASP
541	seniors	ASP
541	in	ASP
541	schools	ASP
542	which	O
542	bleach	OBJ
542	helps	PRED
542	fade	ASP
542	cloth	ASP
543	which	O
543	venture	OBJ
543	capitalists	OBJ
543	or	OBJ
543	venture	OBJ
543	capital	OBJ
543	firms	OBJ
543	are	O
543	making	O
543	the	O
543	best	PRED
543	use	ASP
543	of	ASP
543	linkedin	ASP
544	what	O
544	are	O
544	the	O
544	10	PRED
544	greatest	PRED
544	horror	OBJ
544	movies	OBJ
544	of	OBJ
544	all	OBJ
544	time	OBJ
545	what	O
545	two	O
545	or	O
545	three	O
545	things	OBJ
545	are	O
545	most	PRED
545	important	ASP
545	to	ASP
545	you	ASP
545	in	ASP
545	your	ASP
545	job	ASP
546	what	O
546	are	O
546	the	O
546	best	PRED
546	you	OBJ
546	tube	OBJ
546	channel	OBJ
546	for	O
546	undergraduate	ASP
546	of	ASP
546	mathematics	ASP
547	who	O
547	was	O
547	the	O
547	first	PRED
547	person	OBJ
547	to	O
547	have	ASP
547	raised	ASP
547	the	ASP
547	indian	ASP
547	flag	ASP
547	on	ASP
547	foreign	ASP
547	soil	ASP
547	and	O
547	where	O
548	what	O
548	is	O
548	the	O
548	first	PRED
548	intelligence	OBJ
548	test	OBJ
548	to	O
548	include	ASP
548	a	ASP
548	non	ASP
548	verbal	ASP
548	scale	ASP
548	as	ASP
548	a	ASP
548	measure	ASP
548	of	ASP
548	human	ASP
548	intelligence	ASP
549	where	O
549	s	O
549	the	O
549	best	PRED
549	place	OBJ
549	for	OBJ
549	a	OBJ
549	tattoo	OBJ
549	virgin	OBJ
549	to	OBJ
549	get	OBJ
549	their	OBJ
549	first	OBJ
549	tattoo	OBJ
550	who	O
550	is	O
550	the	O
550	most	PRED
550	interesting	ASP
550	person	OBJ
550	actively	OBJ
550	using	OBJ
550	quora	OBJ
551	what	O
551	are	O
551	the	O
551	benefits	PRED
551	for	O
551	business	OBJ
551	owners	OBJ
552	what	O
552	is	O
552	the	O
552	largest	PRED
552	of	O
552	the	O
552	seven	OBJ
552	sister	OBJ
552	states	OBJ
552	of	OBJ
552	northeast	OBJ
552	india	OBJ
553	who	O
553	was	O
553	the	O
553	first	PRED
553	person	OBJ
553	rogue	OBJ
553	used	OBJ
553	her	OBJ
553	powers	OBJ
553	on	OBJ
554	what	O
554	is	O
554	the	O
554	best	PRED
554	way	OBJ
554	to	OBJ
554	improve	OBJ
554	your	OBJ
554	web	OBJ
554	development	OBJ
554	skills	OBJ
555	which	O
555	are	O
555	the	O
555	best	PRED
555	classic	OBJ
555	rock	OBJ
555	bands	OBJ
556	which	O
556	is	O
556	a	O
556	suitable	ASP
556	inpatient	OBJ
556	drug	OBJ
556	and	OBJ
556	alcohol	OBJ
556	rehab	OBJ
556	center	OBJ
556	in	OBJ
556	chattooga	OBJ
556	county	OBJ
556	ga	OBJ
557	i	O
557	have	O
557	rs	O
557	30000	O
557	what	O
557	is	O
557	a	O
557	good	PRED
557	small	OBJ
557	business	OBJ
